"","length","gc"
"ENSG00000270362",2946,0.413781398506449
"ENSG00000270419",896,0.609375
"ENSG00000270441",1799,0.482490272373541
"ENSG00000270460",317,0.422712933753943
"ENSG00000270504",2761,0.622238319449475
"ENSG00000270533",1856,0.345366379310345
"ENSG00000270557",883,0.404303510758777
"ENSG00000270558",529,0.361058601134216
"ENSG00000270562",2467,0.350222942845561
"ENSG00000270571",3438,0.399360093077371
"ENSG00000270574",2117,0.403873405762872
"ENSG00000270580",3043,0.483733158067696
"ENSG00000270605",1945,0.415938303341902
"ENSG00000270607",1686,0.475682087781732
"ENSG00000270629",11985,0.416770963704631
"ENSG00000270638",1649,0.419648271679806
"ENSG00000270647",5883,0.453000169981302
"ENSG00000270659",690,0.3
"ENSG00000270673",718,0.552924791086351
"ENSG00000270681",1113,0.360287511230907
"ENSG00000270696",1747,0.392673153978248
"ENSG00000270757",890,0.379775280898876
"ENSG00000270761",330,0.551515151515152
"ENSG00000270800",5231,0.482125788568151
"ENSG00000270804",936,0.489316239316239
"ENSG00000270820",2409,0.478206724782067
"ENSG00000270823",2634,0.388762338648443
"ENSG00000270872",1021,0.496571988246817
"ENSG00000270878",1261,0.600317208564631
"ENSG00000270882",1876,0.476012793176972
"ENSG00000270885",3512,0.616173120728929
"ENSG00000270933",747,0.436412315930388
"ENSG00000270938",733,0.723055934515689
"ENSG00000270953",623,0.407704654895666
"ENSG00000270956",675,0.361481481481481
"ENSG00000270959",2852,0.477208976157083
"ENSG00000270964",1533,0.467710371819961
"ENSG00000270977",6377,0.476085933824682
"ENSG00000271009",2072,0.358590733590734
"ENSG00000271013",5376,0.492001488095238
"ENSG00000271079",2587,0.412833397758021
"ENSG00000271092",1961,0.389597144314125
"ENSG00000271109",1247,0.504410585404972
"ENSG00000271121",546,0.498168498168498
"ENSG00000271122",4200,0.46
"ENSG00000271133",896,0.589285714285714
"ENSG00000271147",4244,0.393025447690858
"ENSG00000271155",1402,0.620542082738944
"ENSG00000271216",1927,0.419304618578101
"ENSG00000271270",7702,0.415606336016619
"ENSG00000271303",2528,0.538370253164557
"ENSG00000271327",1495,0.385284280936455
"ENSG00000271334",650,0.386153846153846
"ENSG00000271335",1426,0.522440392706872
"ENSG00000271369",562,0.466192170818505
"ENSG00000271380",799,0.648310387984981
"ENSG00000271383",13754,0.475061800203577
"ENSG00000271425",14362,0.405305667734299
"ENSG00000271447",3190,0.50282131661442
"ENSG00000271452",466,0.347639484978541
"ENSG00000271474",3329,0.445779513367378
"ENSG00000271503",1499,0.47765176784523
"ENSG00000271533",3685,0.320217096336499
"ENSG00000271551",1249,0.658126501200961
"ENSG00000271576",1601,0.437851342910681
"ENSG00000271584",1345,0.381412639405204
"ENSG00000271590",1482,0.383940620782726
"ENSG00000271601",3991,0.443748433976447
"ENSG00000271605",1816,0.464757709251101
"ENSG00000271614",3632,0.484030837004405
"ENSG00000271643",4524,0.389699381078691
"ENSG00000271646",2503,0.503395924890132
"ENSG00000271698",1596,0.649122807017544
"ENSG00000271714",1962,0.561671763506626
"ENSG00000271723",7090,0.541889985895628
"ENSG00000271736",1647,0.421372191863995
"ENSG00000271737",416,0.622596153846154
"ENSG00000271741",3099,0.396902226524685
"ENSG00000271743",1595,0.436990595611285
"ENSG00000271746",837,0.632019115890084
"ENSG00000271754",545,0.436697247706422
"ENSG00000271755",2955,0.44906937394247
"ENSG00000271780",1079,0.589434661723818
"ENSG00000271781",791,0.61314791403287
"ENSG00000271784",631,0.472266244057052
"ENSG00000271793",835,0.31377245508982
"ENSG00000271795",3317,0.492312330419053
"ENSG00000271797",944,0.536016949152542
"ENSG00000271810",1078,0.526901669758813
"ENSG00000271811",2045,0.480684596577017
"ENSG00000271815",483,0.4824016563147
"ENSG00000271826",2075,0.535903614457831
"ENSG00000271830",354,0.319209039548023
"ENSG00000271833",628,0.457006369426752
"ENSG00000271843",611,0.368248772504092
"ENSG00000271848",2927,0.545609839426034
"ENSG00000271849",528,0.384469696969697
"ENSG00000271851",2374,0.402274641954507
"ENSG00000271853",995,0.579899497487437
"ENSG00000271855",877,0.600912200684151
"ENSG00000271857",927,0.499460625674218
"ENSG00000271860",11995,0.394664443518133
"ENSG00000271862",1589,0.403398363750787
"ENSG00000271869",403,0.540942928039702
"ENSG00000271870",494,0.338056680161943
"ENSG00000271880",3078,0.490578297595841
"ENSG00000271882",411,0.333333333333333
"ENSG00000271888",1078,0.534322820037106
"ENSG00000271894",2289,0.35474006116208
"ENSG00000271895",870,0.429885057471264
"ENSG00000271913",12397,0.432765991772203
"ENSG00000271918",1610,0.526708074534161
"ENSG00000271926",640,0.3828125
"ENSG00000271936",1108,0.532490974729242
"ENSG00000271937",612,0.643790849673203
"ENSG00000271943",2157,0.456652758460825
"ENSG00000271959",2961,0.62951705504897
"ENSG00000271966",1113,0.423180592991914
"ENSG00000271971",736,0.313858695652174
"ENSG00000271976",2583,0.398373983739837
"ENSG00000271978",3273,0.388634280476627
"ENSG00000271980",2550,0.405490196078431
"ENSG00000271992",466,0.38412017167382
"ENSG00000272008",4127,0.455294402713836
"ENSG00000272009",686,0.497084548104956
"ENSG00000272010",623,0.274478330658106
"ENSG00000272030",1054,0.557874762808349
"ENSG00000272031",3671,0.548896758376464
"ENSG00000272040",1167,0.339331619537275
"ENSG00000272047",7565,0.395902181097158
"ENSG00000272054",3803,0.356034709439916
"ENSG00000272068",3222,0.525760397268777
"ENSG00000272070",3148,0.450444726810673
"ENSG00000272077",1953,0.415258576548899
"ENSG00000272079",1269,0.505910165484634
"ENSG00000272081",494,0.546558704453441
"ENSG00000272084",3402,0.559376837154615
"ENSG00000272086",802,0.524937655860349
"ENSG00000272092",1098,0.650273224043716
"ENSG00000272106",2038,0.57360157016683
"ENSG00000272108",2086,0.322627037392138
"ENSG00000272109",1354,0.449778434268833
"ENSG00000272121",1069,0.615528531337699
"ENSG00000272129",1436,0.362116991643454
"ENSG00000272140",1192,0.416946308724832
"ENSG00000272141",987,0.657548125633232
"ENSG00000272142",4662,0.473616473616474
"ENSG00000272143",1074,0.514897579143389
"ENSG00000272144",1047,0.404011461318052
"ENSG00000272145",1687,0.496147006520451
"ENSG00000272146",884,0.505656108597285
"ENSG00000272150",3827,0.433237522863862
"ENSG00000272155",445,0.395505617977528
"ENSG00000272157",490,0.571428571428571
"ENSG00000272159",695,0.42589928057554
"ENSG00000272163",2553,0.561692126909518
"ENSG00000272168",34302,0.41225001457641
"ENSG00000272170",409,0.525672371638142
"ENSG00000272173",1097,0.536007292616226
"ENSG00000272180",1275,0.476862745098039
"ENSG00000272182",561,0.36541889483066
"ENSG00000272189",1894,0.445089757127772
"ENSG00000272195",1739,0.627947096032202
"ENSG00000272196",564,0.617021276595745
"ENSG00000272221",1207,0.444904722452361
"ENSG00000272223",509,0.430255402750491
"ENSG00000272256",710,0.684507042253521
"ENSG00000272263",510,0.431372549019608
"ENSG00000272267",1377,0.555555555555556
"ENSG00000272269",1088,0.624080882352941
"ENSG00000272273",527,0.567362428842505
"ENSG00000272274",6122,0.405586409670042
"ENSG00000272275",393,0.544529262086514
"ENSG00000272277",850,0.650588235294118
"ENSG00000272288",782,0.60230179028133
"ENSG00000272293",630,0.376190476190476
"ENSG00000272316",5352,0.346225710014948
"ENSG00000272323",1565,0.481150159744409
"ENSG00000272325",9900,0.43979797979798
"ENSG00000272328",916,0.50764192139738
"ENSG00000272333",10461,0.618200936812924
"ENSG00000272335",2517,0.352006356773937
"ENSG00000272338",577,0.40207972270364
"ENSG00000272341",2538,0.340819542947203
"ENSG00000272343",486,0.335390946502058
"ENSG00000272345",887,0.352874859075536
"ENSG00000272356",4315,0.412282734646582
"ENSG00000272368",1117,0.497761862130707
"ENSG00000272369",448,0.459821428571429
"ENSG00000272370",514,0.363813229571984
"ENSG00000272374",4261,0.479230227646092
"ENSG00000272384",860,0.606976744186047
"ENSG00000272391",8796,0.440427467030468
"ENSG00000272398",3096,0.596899224806202
"ENSG00000272405",3222,0.568590937306021
"ENSG00000272410",2977,0.529056096741686
"ENSG00000272414",3242,0.469771745835904
"ENSG00000272416",759,0.342555994729908
"ENSG00000272419",6056,0.428665785997358
"ENSG00000272430",551,0.448275862068966
"ENSG00000272438",351,0.626780626780627
"ENSG00000272447",1701,0.637272192827748
"ENSG00000272449",1531,0.708687132593076
"ENSG00000272455",1523,0.494418910045962
"ENSG00000272459",541,0.412199630314233
"ENSG00000272462",4365,0.455899198167239
"ENSG00000272463",2814,0.394456289978678
"ENSG00000272472",1384,0.319364161849711
"ENSG00000272473",861,0.56678281068525
"ENSG00000272476",2574,0.564879564879565
"ENSG00000272482",345,0.556521739130435
"ENSG00000272501",2838,0.561663143058492
"ENSG00000272502",1141,0.526730937773883
"ENSG00000272505",2860,0.418531468531468
"ENSG00000272512",2086,0.661553211888782
"ENSG00000272514",3624,0.408388520971302
"ENSG00000272518",917,0.400218102508179
"ENSG00000272523",436,0.635321100917431
"ENSG00000272525",744,0.48252688172043
"ENSG00000272540",773,0.509702457956016
"ENSG00000272556",10334,0.603348171085736
"ENSG00000272562",1542,0.439040207522698
"ENSG00000272572",1637,0.416615760537569
"ENSG00000272578",7012,0.541928123217342
"ENSG00000272583",464,0.387931034482759
"ENSG00000272589",1460,0.578082191780822
"ENSG00000272599",960,0.40625
"ENSG00000272602",3929,0.411046067701705
"ENSG00000272604",2578,0.357641582622188
"ENSG00000272606",465,0.464516129032258
"ENSG00000272617",887,0.508455467869222
"ENSG00000272619",331,0.368580060422961
"ENSG00000272620",12180,0.505172413793104
"ENSG00000272622",3342,0.421903052064632
"ENSG00000272630",3005,0.413976705490849
"ENSG00000272631",6545,0.449809014514897
"ENSG00000272636",6462,0.584493964716806
"ENSG00000272644",456,0.449561403508772
"ENSG00000272645",4145,0.460554885404101
"ENSG00000272647",830,0.557831325301205
"ENSG00000272654",1418,0.442172073342736
"ENSG00000272655",1422,0.552742616033755
"ENSG00000272657",641,0.508580343213729
"ENSG00000272661",574,0.513937282229965
"ENSG00000272667",630,0.519047619047619
"ENSG00000272668",7134,0.54121110176619
"ENSG00000272669",491,0.568228105906314
"ENSG00000272674",5001,0.44751049790042
"ENSG00000272677",906,0.512141280353201
"ENSG00000272686",2099,0.416388756550738
"ENSG00000272688",686,0.469387755102041
"ENSG00000272690",6878,0.481535330037802
"ENSG00000272693",1962,0.496432212028542
"ENSG00000272695",2009,0.462419113987058
"ENSG00000272701",4118,0.461146187469645
"ENSG00000272702",2890,0.517647058823529
"ENSG00000272711",1333,0.518379594898725
"ENSG00000272716",712,0.478932584269663
"ENSG00000272720",1433,0.481507327285415
"ENSG00000272727",1724,0.361368909512761
"ENSG00000272732",1655,0.393957703927492
"ENSG00000272734",5748,0.592032011134308
"ENSG00000272742",664,0.439759036144578
"ENSG00000272750",2646,0.341269841269841
"ENSG00000272752",3816,0.576781970649895
"ENSG00000272755",565,0.302654867256637
"ENSG00000272758",2894,0.433310297166551
"ENSG00000272767",1335,0.638951310861423
"ENSG00000272768",1441,0.63705759888966
"ENSG00000272769",1682,0.376932223543401
"ENSG00000272770",626,0.407348242811502
"ENSG00000272772",483,0.405797101449275
"ENSG00000272777",870,0.354022988505747
"ENSG00000272779",1121,0.444246208742195
"ENSG00000272791",935,0.431016042780749
"ENSG00000272800",1883,0.363781200212427
"ENSG00000272807",740,0.316216216216216
"ENSG00000272808",8164,0.5062469377756
"ENSG00000272812",574,0.362369337979094
"ENSG00000272817",571,0.553415061295972
"ENSG00000272822",1336,0.55314371257485
"ENSG00000272829",395,0.529113924050633
"ENSG00000272831",557,0.495511669658887
"ENSG00000272841",2025,0.533827160493827
"ENSG00000272843",708,0.51271186440678
"ENSG00000272848",4107,0.447772096420745
"ENSG00000272851",564,0.365248226950355
"ENSG00000272853",999,0.568568568568569
"ENSG00000272870",9066,0.418266048974189
"ENSG00000272884",5553,0.591392040338556
"ENSG00000272886",6102,0.3992133726647
"ENSG00000272888",5853,0.362549120109346
"ENSG00000272894",1730,0.426589595375722
"ENSG00000272896",735,0.627210884353742
"ENSG00000272899",3883,0.595673448364666
"ENSG00000272902",2478,0.481033091202583
"ENSG00000272906",989,0.540950455005056
"ENSG00000272909",1870,0.447058823529412
"ENSG00000272913",1594,0.596612296110414
"ENSG00000272916",5818,0.554657958061189
"ENSG00000272918",2646,0.385109599395314
"ENSG00000272923",754,0.481432360742706
"ENSG00000272927",737,0.515603799185889
"ENSG00000272931",695,0.499280575539568
"ENSG00000272933",1349,0.655300222386953
"ENSG00000272936",561,0.267379679144385
"ENSG00000272941",1145,0.533624454148472
"ENSG00000272944",1949,0.609543355566957
"ENSG00000272948",714,0.572829131652661
"ENSG00000272953",632,0.549050632911392
"ENSG00000272968",1049,0.555767397521449
"ENSG00000272970",3694,0.480508933405522
"ENSG00000272973",613,0.448613376835237
"ENSG00000272977",3754,0.470697922216303
"ENSG00000272980",5310,0.413935969868173
"ENSG00000272983",7063,0.394591533342772
"ENSG00000272986",745,0.414765100671141
"ENSG00000272989",1725,0.567536231884058
"ENSG00000272994",3449,0.411423601043781
"ENSG00000273001",578,0.449826989619377
"ENSG00000273002",2157,0.498377375985165
"ENSG00000273003",2392,0.581939799331104
"ENSG00000273004",752,0.465425531914894
"ENSG00000273007",2849,0.383643383643384
"ENSG00000273008",1511,0.544010589013898
"ENSG00000273010",1348,0.545994065281899
"ENSG00000273014",472,0.286016949152542
"ENSG00000273015",9730,0.380369989722508
"ENSG00000273018",9984,0.376502403846154
"ENSG00000273026",415,0.436144578313253
"ENSG00000273032",4911,0.521686010995724
"ENSG00000273033",5476,0.43736303871439
"ENSG00000273038",2057,0.430724355858046
"ENSG00000273045",2098,0.465681601525262
"ENSG00000273055",625,0.448
"ENSG00000273061",613,0.450244698205546
"ENSG00000273064",979,0.462717058222676
"ENSG00000273066",4335,0.606689734717416
"ENSG00000273079",30941,0.405481400084031
"ENSG00000273080",460,0.517391304347826
"ENSG00000273082",345,0.527536231884058
"ENSG00000273084",942,0.592356687898089
"ENSG00000273088",753,0.586985391766268
"ENSG00000273091",676,0.386094674556213
"ENSG00000273102",591,0.445008460236887
"ENSG00000273106",1235,0.569230769230769
"ENSG00000273113",805,0.472049689440994
"ENSG00000273117",1624,0.563423645320197
"ENSG00000273136",6782,0.48938366263639
"ENSG00000273142",3441,0.618424876489393
"ENSG00000273145",1207,0.594034797017398
"ENSG00000273148",1539,0.41130604288499
"ENSG00000273149",588,0.496598639455782
"ENSG00000273151",6758,0.562444510210121
"ENSG00000273154",3190,0.660501567398119
"ENSG00000273155",669,0.431988041853513
"ENSG00000273156",1899,0.37230121116377
"ENSG00000273162",977,0.512794268167861
"ENSG00000273167",4157,0.580707240798653
"ENSG00000273173",1175,0.47063829787234
"ENSG00000273174",565,0.48141592920354
"ENSG00000273184",707,0.473833097595474
"ENSG00000273186",409,0.567237163814181
"ENSG00000273192",2349,0.555129842486164
"ENSG00000273204",429,0.540792540792541
"ENSG00000273209",768,0.61328125
"ENSG00000273213",3959,0.440010103561505
"ENSG00000273221",647,0.329211746522411
"ENSG00000273226",546,0.336996336996337
"ENSG00000273230",3026,0.603436880370126
"ENSG00000273238",2416,0.656043046357616
"ENSG00000273247",7954,0.416017098315313
"ENSG00000273253",1001,0.633366633366633
"ENSG00000273254",636,0.534591194968553
"ENSG00000273270",7054,0.519563368301673
"ENSG00000273271",520,0.357692307692308
"ENSG00000273274",12831,0.433793157197413
"ENSG00000273275",700,0.341428571428571
"ENSG00000273284",1003,0.324027916251246
"ENSG00000273291",1654,0.547158403869408
"ENSG00000273294",3424,0.387266355140187
"ENSG00000273295",5637,0.504701082135888
"ENSG00000273306",626,0.44408945686901
"ENSG00000273311",2214,0.490063233965673
"ENSG00000273313",514,0.651750972762646
"ENSG00000273314",2198,0.480891719745223
"ENSG00000273320",847,0.471074380165289
"ENSG00000273329",7083,0.464210080474375
"ENSG00000273340",1157,0.524632670700086
"ENSG00000273343",631,0.45324881141046
"ENSG00000273344",2256,0.483156028368794
"ENSG00000273345",1745,0.424068767908309
"ENSG00000273355",483,0.389233954451346
"ENSG00000273356",2060,0.411165048543689
"ENSG00000273373",2850,0.349824561403509
"ENSG00000273374",3360,0.425
"ENSG00000273381",4125,0.436363636363636
"ENSG00000273382",2888,0.496883656509695
"ENSG00000273384",577,0.41421143847487
"ENSG00000273387",1410,0.575177304964539
"ENSG00000273391",535,0.620560747663551
"ENSG00000273398",2306,0.38031222896791
"ENSG00000273402",625,0.2752
"ENSG00000273419",4093,0.549719032494503
"ENSG00000273420",511,0.690802348336595
"ENSG00000273432",2076,0.523121387283237
"ENSG00000273448",1337,0.387434554973822
"ENSG00000273449",927,0.338727076591154
"ENSG00000273456",673,0.515601783060921
"ENSG00000273466",759,0.495388669301713
"ENSG00000273471",1528,0.519633507853403
"ENSG00000273472",1394,0.507890961262554
"ENSG00000273485",657,0.546423135464231
"ENSG00000273486",1684,0.350356294536817
"ENSG00000273489",3731,0.36880192977754
"ENSG00000273492",4245,0.425206124852768
"ENSG00000273559",3715,0.496635262449529
"ENSG00000273568",287,0.536585365853659
"ENSG00000273576",645,0.466666666666667
"ENSG00000273590",4324,0.496068455134135
"ENSG00000273598",621,0.545893719806763
"ENSG00000273599",5428,0.590456890198968
"ENSG00000273604",3255,0.640552995391705
"ENSG00000273611",6687,0.453716165694631
"ENSG00000273619",668,0.657185628742515
"ENSG00000273654",1736,0.503456221198157
"ENSG00000273674",4081,0.425385934819897
"ENSG00000273680",651,0.367127496159754
"ENSG00000273702",1162,0.495697074010327
"ENSG00000273706",4913,0.562385507836353
"ENSG00000273711",2137,0.41974730931212
"ENSG00000273723",975,0.387692307692308
"ENSG00000273729",3487,0.527960997992544
"ENSG00000273749",10414,0.504129057038602
"ENSG00000273759",677,0.477104874446086
"ENSG00000273763",2124,0.419962335216573
"ENSG00000273783",1130,0.469911504424779
"ENSG00000273784",985,0.481218274111675
"ENSG00000273796",561,0.597147950089127
"ENSG00000273802",1534,0.48761408083442
"ENSG00000273805",1315,0.556653992395437
"ENSG00000273820",3075,0.51219512195122
"ENSG00000273828",5580,0.458781362007168
"ENSG00000273841",2455,0.479022403258656
"ENSG00000273888",2229,0.52669358456707
"ENSG00000273893",700,0.46
"ENSG00000273897",715,0.47972027972028
"ENSG00000273899",3587,0.579035405631447
"ENSG00000273906",2110,0.414691943127962
"ENSG00000273983",2411,0.42679386146827
"ENSG00000274012",300,0.626666666666667
"ENSG00000274015",1457,0.389155799588195
"ENSG00000274020",7757,0.394740234626789
"ENSG00000274021",2257,0.553389455028799
"ENSG00000274026",1593,0.552416823603264
"ENSG00000274049",2040,0.613235294117647
"ENSG00000274070",8206,0.576163782598099
"ENSG00000274090",809,0.501854140914709
"ENSG00000274099",2181,0.563044475011463
"ENSG00000274104",540,0.498148148148148
"ENSG00000274114",4151,0.487834256805589
"ENSG00000274173",1144,0.422202797202797
"ENSG00000274180",4931,0.583857229770838
"ENSG00000274211",9005,0.525930038867296
"ENSG00000274213",348,0.635057471264368
"ENSG00000274220",2557,0.46421587798201
"ENSG00000274225",644,0.498447204968944
"ENSG00000274248",465,0.632258064516129
"ENSG00000274253",5329,0.463876899981235
"ENSG00000274265",4291,0.440922861803775
"ENSG00000274270",2648,0.586102719033233
"ENSG00000274272",4401,0.654169506930243
"ENSG00000274276",4004,0.562687312687313
"ENSG00000274286",3696,0.611471861471861
"ENSG00000274290",2585,0.471566731141199
"ENSG00000274292",2607,0.509014192558496
"ENSG00000274307",NA,NA
"ENSG00000274315",503,0.333996023856859
"ENSG00000274317",6465,0.483062645011601
"ENSG00000274330",2203,0.432591920108942
"ENSG00000274333",8756,0.392759250799452
"ENSG00000274349",4843,0.432789593227338
"ENSG00000274370",611,0.631751227495908
"ENSG00000274372",2603,0.456780637725701
"ENSG00000274376",4875,0.641230769230769
"ENSG00000274383",520,0.419230769230769
"ENSG00000274386",4373,0.461696775668877
"ENSG00000274414",2335,0.444539614561028
"ENSG00000274422",3293,0.286972365624051
"ENSG00000274423",573,0.43979057591623
"ENSG00000274425",2813,0.617845716317099
"ENSG00000274447",450,0.575555555555556
"ENSG00000274460",1491,0.435949027498323
"ENSG00000274471",2173,0.464335020708698
"ENSG00000274487",1688,0.456161137440758
"ENSG00000274512",2248,0.584964412811388
"ENSG00000274523",4196,0.568160152526215
"ENSG00000274528",866,0.439953810623557
"ENSG00000274559",460,0.602173913043478
"ENSG00000274561",446,0.334080717488789
"ENSG00000274565",1154,0.590121317157712
"ENSG00000274585",191,0.465968586387435
"ENSG00000274588",7494,0.467440619161996
"ENSG00000274600",6105,0.625225225225225
"ENSG00000274602",4812,0.575436408977556
"ENSG00000274605",2077,0.505536831969186
"ENSG00000274615",1300,0.401538461538462
"ENSG00000274628",7923,0.53666540451849
"ENSG00000274629",1016,0.354330708661417
"ENSG00000274641",467,0.578158458244111
"ENSG00000274652",790,0.387341772151899
"ENSG00000274654",749,0.464619492656876
"ENSG00000274667",680,0.289705882352941
"ENSG00000274712",2005,0.519700748129676
"ENSG00000274718",2990,0.355518394648829
"ENSG00000274750",2679,0.441209406494961
"ENSG00000274808",2844,0.587904360056259
"ENSG00000274810",7789,0.408139684169983
"ENSG00000274818",455,0.406593406593407
"ENSG00000274825",638,0.460815047021944
"ENSG00000274828",2072,0.498069498069498
"ENSG00000274840",339,0.448377581120944
"ENSG00000274849",449,0.4543429844098
"ENSG00000274893",2254,0.377994676131322
"ENSG00000274897",1675,0.67044776119403
"ENSG00000274922",3047,0.517558254020348
"ENSG00000274925",3115,0.487319422150883
"ENSG00000274933",2288,0.597027972027972
"ENSG00000274943",437,0.34324942791762
"ENSG00000274944",3251,0.441710243002153
"ENSG00000274956",7040,0.399573863636364
"ENSG00000274964",1357,0.347089167280766
"ENSG00000274993",2555,0.629745596868885
"ENSG00000275004",5311,0.444737337601205
"ENSG00000275023",13576,0.570492044784915
"ENSG00000275052",8217,0.427163198247536
"ENSG00000275055",748,0.457219251336898
"ENSG00000275056",1091,0.457378551787351
"ENSG00000275066",14243,0.404900652952327
"ENSG00000275074",1754,0.641391106043329
"ENSG00000275088",3306,0.596793708408953
"ENSG00000275092",722,0.466759002770083
"ENSG00000275097",474,0.312236286919831
"ENSG00000275111",3996,0.477477477477477
"ENSG00000275120",3668,0.519901853871319
"ENSG00000275131",9444,0.40713680643795
"ENSG00000275155",615,0.491056910569106
"ENSG00000275160",589,0.473684210526316
"ENSG00000275180",491,0.362525458248472
"ENSG00000275183",2047,0.661455788959453
"ENSG00000275185",542,0.372693726937269
"ENSG00000275198",4609,0.444131047949664
"ENSG00000275202",1101,0.667574931880109
"ENSG00000275216",5087,0.434440731275801
"ENSG00000275223",723,0.579529737206086
"ENSG00000275234",688,0.475290697674419
"ENSG00000275318",734,0.35558583106267
"ENSG00000275322",1133,0.541924095322154
"ENSG00000275329",1843,0.614758545849159
"ENSG00000275342",4845,0.467698658410733
"ENSG00000275367",3358,0.483621203097082
"ENSG00000275389",2838,0.491895701198027
"ENSG00000275395",12961,0.524033639379678
"ENSG00000275410",5821,0.519841951554716
"ENSG00000275437",3700,0.590540540540541
"ENSG00000275457",974,0.630390143737166
"ENSG00000275464",7589,0.565160100144947
"ENSG00000275481",3271,0.375114643839804
"ENSG00000275494",534,0.640449438202247
"ENSG00000275496",2878,0.440931202223766
"ENSG00000275549",1701,0.639035861258084
"ENSG00000275560",549,0.431693989071038
"ENSG00000275585",1314,0.458143074581431
"ENSG00000275591",4911,0.554876807167583
"ENSG00000275601",635,0.354330708661417
"ENSG00000275620",7638,0.619010212097408
"ENSG00000275630",284,0.605633802816901
"ENSG00000275632",524,0.406488549618321
"ENSG00000275645",418,0.516746411483254
"ENSG00000275665",563,0.538188277087034
"ENSG00000275700",4635,0.485436893203884
"ENSG00000275713",2060,0.415533980582524
"ENSG00000275714",508,0.590551181102362
"ENSG00000275719",1229,0.631407648494711
"ENSG00000275734",3077,0.483262918427039
"ENSG00000275740",3311,0.472364844457868
"ENSG00000275763",2076,0.45616570327553
"ENSG00000275764",1861,0.327243417517464
"ENSG00000275765",726,0.599173553719008
"ENSG00000275778",1620,0.340740740740741
"ENSG00000275793",6105,0.625389025389025
"ENSG00000275807",1539,0.725795971410006
"ENSG00000275832",8080,0.624628712871287
"ENSG00000275835",6376,0.440401505646173
"ENSG00000275854",731,0.292749658002736
"ENSG00000275857",561,0.502673796791444
"ENSG00000275880",3272,0.55440097799511
"ENSG00000275882",1073,0.601118359739049
"ENSG00000275895",11119,0.430254519291303
"ENSG00000275902",690,0.544927536231884
"ENSG00000275964",1191,0.659949622166247
"ENSG00000275993",4848,0.568275577557756
"ENSG00000276007",1090,0.373394495412844
"ENSG00000276023",2439,0.496924969249692
"ENSG00000276043",5145,0.557823129251701
"ENSG00000276045",2262,0.625110521662246
"ENSG00000276071",1303,0.454336147352264
"ENSG00000276075",883,0.592298980747452
"ENSG00000276077",3387,0.403306761145557
"ENSG00000276101",610,0.588524590163934
"ENSG00000276107",733,0.421555252387449
"ENSG00000276115",1796,0.361915367483296
"ENSG00000276116",1521,0.566732412886259
"ENSG00000276128",5660,0.385159010600707
"ENSG00000276131",655,0.566412213740458
"ENSG00000276141",7269,0.435135506947311
"ENSG00000276168",299,0.62876254180602
"ENSG00000276170",1248,0.56650641025641
"ENSG00000276180",1294,0.467542503863988
"ENSG00000276203",9226,0.378495556037286
"ENSG00000276231",3565,0.484151472650771
"ENSG00000276234",5637,0.447933297853468
"ENSG00000276248",3362,0.445568114217728
"ENSG00000276259",873,0.428407789232532
"ENSG00000276278",1223,0.488961569910057
"ENSG00000276291",1699,0.480282519128899
"ENSG00000276293",6135,0.513121434392828
"ENSG00000276334",1621,0.328809376927822
"ENSG00000276337",4001,0.473381654586353
"ENSG00000276386",3861,0.526288526288526
"ENSG00000276390",517,0.328820116054159
"ENSG00000276408",668,0.432634730538922
"ENSG00000276449",3323,0.418898585615408
"ENSG00000276476",3099,0.45918038076799
"ENSG00000276509",2002,0.453046953046953
"ENSG00000276517",3004,0.38948069241012
"ENSG00000276524",596,0.466442953020134
"ENSG00000276529",443,0.557562076749436
"ENSG00000276547",4851,0.545042259327974
"ENSG00000276550",6965,0.482412060301508
"ENSG00000276564",2403,0.328339575530587
"ENSG00000276570",3061,0.63672002613525
"ENSG00000276600",3686,0.471242539338036
"ENSG00000276603",419,0.436754176610978
"ENSG00000276627",3856,0.465767634854772
"ENSG00000276644",5401,0.485280503610443
"ENSG00000276649",1607,0.533914125700062
"ENSG00000276672",4636,0.396031061259707
"ENSG00000276698",658,0.468085106382979
"ENSG00000276710",7178,0.604207300083589
"ENSG00000276724",701,0.382310984308131
"ENSG00000276728",1741,0.544514646754739
"ENSG00000276744",984,0.577235772357723
"ENSG00000276791",3250,0.588615384615385
"ENSG00000276805",7213,0.582281990849854
"ENSG00000276814",978,0.432515337423313
"ENSG00000276832",1339,0.584764749813294
"ENSG00000276840",612,0.542483660130719
"ENSG00000276846",753,0.390438247011952
"ENSG00000276855",690,0.336231884057971
"ENSG00000276900",2088,0.467432950191571
"ENSG00000276931",638,0.448275862068966
"ENSG00000276966",1487,0.457969065232011
"ENSG00000276975",17641,0.484666402131398
"ENSG00000276997",1588,0.419395465994962
"ENSG00000277011",1793,0.590072504182934
"ENSG00000277013",2040,0.568627450980392
"ENSG00000277053",7453,0.517375553468402
"ENSG00000277067",3058,0.396991497710922
"ENSG00000277072",2955,0.528595600676819
"ENSG00000277075",509,0.56188605108055
"ENSG00000277103",801,0.504369538077403
"ENSG00000277117",3357,0.59964253798034
"ENSG00000277125",699,0.484978540772532
"ENSG00000277142",2253,0.616955170883267
"ENSG00000277147",10917,0.454795273426766
"ENSG00000277149",3262,0.442366646229307
"ENSG00000277150",1707,0.647920328060926
"ENSG00000277159",3590,0.444289693593315
